70,n,n,n,n,y,n,y,n,y,y,y,n,y,y,n,y,y
71,n,n,n,n,n,n,y,n,y,n,y,y,n,n,y,y,y
72,n,n,y,n,n,n,y,y,n,n,y,n,n,y,n,y,y
73,y,y,n,n,y,n,y,y,y,n,y,y,y,n,n,n,y
74,n,n,n,n,y,n,y,n,y,n,y,y,n,y,y,y,n
75,y,n,y,n,y,y,y,n,y,n,n,y,n,n,y,y,y
76,n,n,n,n,y,n,y,n,y,y,y,y,y,n,n,n,n
77,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,y
78,y,y,n,n,n,n,y,n,y,y,y,n,n,y,n,y,n
79,n,n,y,n,y,n,y,n,y,n,y,n,y,y,n,y,y
80,n,n,y,n,n,n,y,n,y,y,y,n,y,n,n,y,y
81,n,n,n,n,n,n,y,n,y,y,y,n,n,n,n,y,n
82,n,n,n,n,y,n,y,n,y,n,y,n,y,n,n,n,y
83,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,n
84,y,y,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y
85,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
86,n,n,n,n,y,n,y,n,y,n,n,n,n,y,n,y,n
87,n,n,y,n,y,n,y,n,y,n,y,y,n,n,y,y,n
88,n,n,n,n,y,n,y,n,y,y,y,n,n,y,y,n,y
89,n,n,y,n,y,n,y,y,y,y,y,y,n,n,y,y,n
90,y,y,y,n,y,n,y,n,y,y,n,y,n,n,n,y,y
91,n,n,y,n,y,n,y,n,n,y,y,y,n,y,n,y,y
92,y,y,y,n,y,n,y,n,y,n,n,y,y,n,n,y,y
93,y,y,n,n,y,n,y,n,y,n,n,y,n,y,y,n,n
94,n,n,y,n,y,n,y,n,y,y,y,n,n,n,y,y,y
95,n,n,y,n,n,n,y,n,y,n,y,n,y,n,n,y,y
96,n,n,y,n,n,n,y,n,n,y,y,n,y,n,n,y,n
97,y,n,y,y,n,n,y,y,y,n,y,n,y,y,n,n,y
98,n,n,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
99,y,n,n,n,y,y,y,n,y,n,y,y,n,y,n,n,y
100,n,n,y,n,n,n,y,n,n,n,y,y,n,y,n,y,y
101,y,y,y,n,n,y,y,n,y,n,y,y,n,y,n,y,n
102,y,y,y,n,y,n,y,n,y,n,n,y,n,n,n,y,y
103,y,n,n,n,y,y,y,n,y,y,y,y,n,y,n,y,y
104,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,y,y
105,n,n,y,n,y,n,y,n,y,n,n,y,n,n,y,y,y
106,n,n,y,n,y,n,y,n,y,y,y,y,n,n,y,n,y
107,y,y,n,n,y,n,y,n,y,y,y,n,n,y,y,n,n
108,y,y,n,n,n,y,y,n,y,y,y,n,n,y,n,n,y
109,n,n,n,n,y,n,y,y,n,n,n,n,n,n,y,y,n
110,n,n,y,n,n,n,y,n,y,n,y,y,n,y,n,y,y
111,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,n
112,y,y,n,y,y,n,y,n,n,y,n,n,n,y,n,y,n
113,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
114,y,y,y,n,n,n,y,n,y,y,y,n,n,n,n,y,y
115,n,n,n,n,y,n,y,n,y,y,y,y,y,n,n,n,y
116,y,y,y,n,y,n,y,n,y,n,y,n,y,y,n,y,y
117,n,n,y,n,y,n,y,n,y,y,y,n,n,y,y,y,n
118,n,n,y,n,y,n,y,n,n,n,y,y,n,n,n,y,n
119,n,n,y,n,y,n,y,n,y,y,y,y,y,n,n,y,n
120,n,n,n,n,y,n,y,n,y,y,y,n,n,n,n,y,y
121,y,n,y,n,n,y,y,n,n,n,y,y,y,y,y,y,y
122,y,n,y,n,n,y,y,y,y,y,y,n,n,y,n,y,y
123,y,n,y,n,n,y,y,y,y,y,n,y,y,y,n,y,y
124,n,n,n,n,n,n,y,y,n,n,y,n,n,y,n,y,y
125,y,y,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y
126,n,n,n,n,y,n,y,n,y,n,y,y,y,y,n,y,y
127,n,n,y,n,y,n,y,y,y,y,y,n,y,n,n,y,n
128,n,n,y,n,y,n,y,n,y,y,y,n,n,n,n,y,y
129,n,n,y,n,y,n,y,n,y,y,y,n,n,n,n,y,y
130,y,y,n,n,y,y,y,n,y,y,y,y,n,n,n,y,n
131,y,n,y,n,y,y,y,n,n,n,y,n,n,n,n,y,n
132,n,n,n,n,y,n,y,y,y,y,y,n,n,n,n,y,y
133,n,n,y,n,y,n,y,n,y,y,y,y,y,y,n,y,n
134,n,n,y,n,y,n,y,y,y,n,y,n,n,n,n,y,n
135,y,y,n,n,y,n,y,n,y,n,y,y,y,n,n,y,y
136,n,n,y,n,y,n,y,y,y,n,y,n,n,n,n,y,y
137,y,y,n,n,y,n,y,n,n,y,y,n,n,n,n,y,y
138,n,n,y,n,n,n,y,n,y,y,y,n,y,n,n,n,y
139,n,n,y,n,y,n,y,y,n,n,n,n,n,y,y,n,y
140,y,y,y,n,n,y,y,n,y,n,y,y,n,y,n,y,n
141,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,n,y
142,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,y,y
143,n,n,y,n,n,n,y,n,n,y,y,n,n,y,n,n,y
144,y,n,n,n,n,y,y,n,y,y,y,n,n,y,n,y,y
145,n,n,y,n,y,n,y,n,n,n,y,n,n,n,n,y,y
146,n,n,n,n,y,n,y,n,y,n,y,y,n,y,n,y,y
147,n,n,y,n,y,n,y,n,y,y,y,n,n,n,n,n,y
148,y,y,y,n,y,n,y,n,y,y,y,n,n,n,n,y,y
149,n,n,y,n,y,n,y,n,n,y,y,y,y,y,n,y,y
150,y,n,n,n,y,y,y,n,y,n,y,n,n,y,n,n,n
151,n,n,n,n,y,n,y,n,y,y,y,y,n,y,n,y,y
152,n,n,y,n,y,n,y,n,n,n,y,n,n,n,y,n,y
153,n,n,y,n,n,n,y,n,y,n,y,n,y,y,n,y,y
154,n,n,y,n,n,n,y,n,y,n,y,y,y,n,n,n,y
155,n,n,y,n,y,n,y,n,n,n,y,y,y,y,n,n,y
156,n,n,y,n,y,n,y,n,y,n,y,n,n,n,y,y,n
157,y,n,y,n,y,y,y,n,y,n,y,y,n,y,n,y,y
158,n,n,y,n,y,n,y,n,y,y,n,y,y,y,n,n,y
159,n,n,y,n,n,n,y,n,n,n,n,y,n,y,n,y,y
160,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
161,y,n,y,n,y,y,y,n,y,n,y,y,n,n,n,y,n
162,n,n,n,n,n,n,y,y,y,n,y,n,n,n,n,n,y
163,n,n,y,n,n,n,y,n,y,y,y,y,n,y,n,y,n
164,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,n,y
165,n,n,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n
166,y,y,n,n,y,n,y,n,y,y,y,y,n,y,n,y,y
167,n,n,y,n,y,n,y,y,y,y,y,n,n,y,y,y,y
168,n,n,n,n,y,n,y,n,y,y,y,n,n,y,y,n,y
169,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
170,n,n,y,n,n,n,y,n,n,n,y,y,n,y,n,y,n
171,y,y,y,n,y,n,y,n,y,n,y,n,y,n,y,n,y
172,n,n,y,n,y,n,y,n,y,y,y,y,n,n,y,y,y
173,n,n,y,n,n,n,y,n,y,n,y,n,y,y,n,y,y
174,n,n,y,n,y,n,y,y,n,n,n,n,y,n,n,n,y
175,y,y,y,n,y,y,y,n,y,n,y,n,n,y,n,y,y
176,n,n,y,n,y,n,y,y,y,y,y,n,n,y,y,n,n
177,n,n,y,n,y,n,y,n,n,y,y,y,y,y,n,y,y
178,n,n,y,n,y,n,y,n,n,n,y,n,n,n,n,n,n
179,y,y,y,n,y,n,y,y,y,n,y,y,n,n,n,y,n
180,n,n,y,n,n,n,y,n,y,n,y,y,y,n,n,y,y
181,y,y,y,y,y,n,y,n,y,n,y,y,y,y,n,y,y
182,y,y,y,n,y,n,y,y,n,y,y,n,n,y,y,y,y
183,y,y,y,n,y,n,y,n,y,n,y,n,n,y,y,n,y
184,y,y,n,n,y,n,y,n,y,n,y,y,n,n,n,y,y
185,n,n,n,n,y,n,n,n,n,y,y,n,y,y,n,y,y
186,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y
187,y,y,y,n,n,n,y,n,y,y,y,y,n,y,n,n,y
188,n,n,y,n,y,n,y,n,y,n,y,n,n,n,y,y,y
189,n,n,y,n,n,n,y,n,n,y,y,n,n,y,n,y,y
190,y,y,n,n,y,n,y,n,y,y,y,y,n,y,n,n,y
191,y,n,y,n,n,y,y,y,y,y,y,y,n,n,y,y,y
192,y,y,y,n,y,n,y,n,y,y,y,y,n,y,y,n,y
193,y,y,y,n,y,n,y,y,y,n,y,y,n,n,n,y,n
194,y,y,n,n,y,n,y,n,y,y,y,n,n,y,n,y,n
195,y,y,n,n,y,n,y,n,y,y,y,y,n,y,n,y,y
196,y,y,y,n,y,n,y,n,n,n,n,y,n,y,n,y,y
197,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,n
198,y,y,y,n,y,n,y,n,y,y,n,n,n,y,n,y,n
199,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,n,y
200,n,n,n,n,y,n,y,n,y,n,y,y,n,n,n,y,y
201,y,n,y,y,y,n,y,y,y,n,y,n,y,n,n,n,y
202,n,n,y,n,n,n,y,n,y,y,n,n,y,n,n,y,n
203,y,y,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
204,y,y,n,n,n,n,y,n,y,n,y,n,n,y,n,y,n
205,y,y,y,n,y,y,y,y,y,n,y,y,n,y,n,y,y
206,n,n,y,n,n,n,y,n,y,y,y,n,n,n,y,y,y
207,y,n,n,n,n,y,y,n,y,y,y,n,n,y,n,y,y
208,n,n,y,n,y,n,y,y,y,n,y,y,n,y,y,y,y
209,n,n,y,n,n,n,y,n,y,y,y,n,n,n,n,y,y
210,n,n,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
211,n,n,y,n,n,n,y,n,n,y,y,y,n,y,y,n,y
212,n,n,y,n,n,n,y,n,y,y,n,y,n,n,n,n,y
213,n,n,y,n,y,n,y,n,y,y,y,n,n,n,y,n,y
214,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
215,n,n,y,n,y,n,y,n,y,n,y,n,y,n,n,y,y
216,n,n,y,n,y,n,y,n,y,n,y,y,y,n,y,y,y
217,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,y,y
218,n,n,n,n,y,n,y,y,y,n,y,n,n,y,n,y,y
219,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,n,n
220,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
221,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,y,n
222,n,n,y,n,y,n,y,n,y,y,n,y,n,y,n,n,y
223,n,n,y,n,y,n,y,n,y,n,y,n,y,y,y,y,y
224,n,n,n,n,y,n,y,n,y,n,y,y,y,n,n,y,y
225,n,n,y,n,y,n,y,n,n,y,y,y,n,n,y,n,y
226,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,y
227,n,n,y,n,y,n,y,n,y,n,y,y,y,y,n,y,y
228,n,n,y,n,y,n,y,y,n,n,y,n,n,y,n,y,n
229,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
230,n,n,n,n,y,n,y,n,y,n,y,n,n,n,y,y,y
231,y,n,y,n,y,y,y,n,y,y,y,y,y,y,n,n,n
232,n,n,y,n,y,n,y,n,y,y,y,n,y,n,n,y,y
233,n,n,n,n,n,n,y,n,y,y,y,y,y,n,y,y,n
234,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,n
235,y,y,y,n,y,n,y,n,y,y,n,y,n,y,n,y,n
236,n,n,y,n,n,n,y,n,n,n,y,n,n,n,n,y,y
237,n,n,y,n,y,n,y,n,y,n,y,y,y,y,n,n,y
238,y,y,n,n,y,n,y,n,y,y,n,n,n,y,n,y,y
239,n,n,y,n,y,n,y,y,n,n,n,n,n,y,n,y,y
240,n,n,y,n,y,n,y,n,n,y,y,y,n,y,n,y,y
241,n,n,y,n,y,n,y,n,y,n,y,n,n,n,y,n,y
242,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,n
243,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y,y,n
244,n,n,n,n,y,n,y,y,y,n,n,y,n,n,n,y,y
245,n,n,n,n,y,n,y,n,y,n,n,y,n,y,y,y,y
246,n,n,y,n,y,n,y,y,y,n,y,y,y,y,y,n,n
247,n,n,y,n,y,n,y,y,y,y,y,y,n,y,y,y,n
248,y,n,y,n,n,y,y,y,y,y,y,n,n,y,n,y,y
249,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,n
250,y,y,y,n,y,n,y,y,n,n,y,y,y,y,n,y,y
251,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
252,y,y,y,n,y,n,y,n,y,n,y,n,y,y,n,y,n
253,n,n,y,n,y,n,y,n,n,y,y,y,n,n,n,n,y
254,n,n,y,n,y,n,y,n,y,n,y,y,y,y,y,y,y
255,n,n,n,n,n,n,y,y,y,n,y,n,n,n,n,n,n
256,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,n,y
257,y,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n
258,y,y,n,n,y,n,y,n,y,y,y,y,n,y,n,y,y
259,y,y,n,n,y,y,y,n,y,n,y,n,n,n,n,y,n
260,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,n
261,n,n,n,n,y,n,y,n,y,n,y,y,n,y,n,y,y
262,y,y,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
263,n,n,y,n,y,n,y,n,n,n,y,n,n,n,y,y,y
264,y,y,n,n,n,n,y,n,y,y,y,n,n,y,y,y,n
265,n,n,y,n,n,n,y,n,y,n,y,y,n,y,n,y,y
266,n,n,n,n,y,n,y,n,y,y,y,y,n,n,y,n,y
267,y,n,n,n,y,y,y,y,y,n,n,n,n,n,y,n,n
268,y,n,y,n,n,y,y,n,n,n,y,y,n,n,n,n,y
269,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,n,n
270,n,n,n,n,y,n,y,n,n,y,y,n,y,y,n,y,y
271,y,y,y,n,y,n,y,n,y,n,y,n,n,n,y,y,y
272,n,n,n,n,n,n,y,y,y,n,y,y,n,n,y,y,y
273,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
274,n,n,y,n,y,n,y,n,y,n,y,y,y,y,n,y,n
275,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,y
276,n,n,y,n,n,n,y,n,y,n,y,y,n,y,n,n,y
277,y,y,y,n,y,n,y,n,y,y,n,y,n,y,n,y,n
278,y,y,y,n,y,n,y,n,y,n,y,n,n,y,n,y,n
279,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,y,y
280,n,n,y,n,y,n,y,y,y,n,y,y,n,y,y,n,y
281,y,y,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
282,n,n,y,n,y,n,y,y,y,n,n,y,n,y,n,y,y
283,n,n,n,n,y,n,y,n,y,y,y,n,y,y,n,y,n
284,n,n,y,n,n,n,y,n,y,n,y,y,n,n,n,y,n
285,n,n,y,n,y,n,y,n,n,y,y,y,n,n,n,y,y
286,n,n,n,n,n,n,y,n,y,n,y,n,y,n,n,y,y
287,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
288,y,y,n,n,n,n,y,n,y,n,y,n,n,y,n,y,y
289,y,y,y,n,y,n,y,n,n,y,y,y,n,n,n,y,n
290,y,y,y,n,y,n,y,y,y,y,y,y,n,n,n,y,y
291,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,y,n
292,y,y,y,n,y,n,y,n,y,y,y,y,n,n,y,y,y
293,n,n,y,n,y,n,y,n,y,y,n,y,n,n,y,y,n
294,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y,y,y
295,n,n,y,n,y,n,y,n,y,n,n,y,n,y,n,n,y
296,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,y
297,n,n,y,n,y,n,y,n,y,n,y,n,y,y,n,y,y
298,y,y,n,n,y,y,y,n,y,n,y,y,n,y,y,y,y
299,n,n,y,n,y,n,y,n,n,n,y,n,y,y,n,n,y
300,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
301,y,y,y,n,n,y,y,n,y,y,y,n,n,n,y,n,y
302,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,n,n
303,n,n,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y
304,y,n,y,n,n,y,y,n,y,y,y,y,n,n,y,y,n
305,y,y,n,n,y,n,y,y,y,y,y,y,n,n,n,y,y
306,n,n,y,n,y,n,y,y,y,n,y,y,y,y,y,n,y
307,y,n,y,y,n,n,y,n,y,n,y,n,n,y,n,n,y
308,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
309,n,n,y,n,y,n,y,n,y,n,y,n,n,n,y,y,y
310,y,y,y,n,n,n,y,n,n,n,y,n,n,n,n,y,y
311,y,y,y,n,y,n,y,n,y,y,n,y,y,y,n,y,y
312,y,n,y,n,y,y,y,n,n,n,y,y,y,y,n,y,y
313,y,y,y,n,y,n,y,n,y,y,y,n,n,y,y,y,y
314,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,n
315,y,n,n,n,y,y,y,n,y,n,y,y,y,y,y,y,y
316,y,n,y,n,y,y,y,y,y,n,y,y,n,n,n,y,y
317,n,n,y,n,n,n,y,n,y,y,y,y,n,n,n,n,y
318,n,n,n,n,y,n,y,y,y,n,y,y,n,y,n,y,y
319,y,y,y,n,n,n,y,n,y,y,n,n,y,y,y,y,n
320,y,y,y,n,y,y,y,n,y,y,y,n,n,y,n,y,y
321,n,n,n,n,y,n,y,n,y,y,y,y,y,n,n,n,y
322,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,y
323,y,y,y,n,y,n,y,n,n,y,y,y,y,n,y,y,y
324,y,y,y,n,y,n,y,y,y,n,y,y,y,y,y,y,y
325,n,n,y,n,n,n,y,y,y,n,y,n,n,n,y,y,n
326,y,n,y,n,n,y,y,n,y,y,y,n,n,n,y,y,y
327,n,n,n,n,y,n,y,n,y,y,y,y,n,n,y,y,y
328,y,y,n,n,y,n,y,y,y,y,y,y,n,y,n,y,y
329,n,n,n,n,y,n,y,n,y,n,y,y,n,y,y,n,n
330,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
331,n,n,y,n,n,n,y,y,y,y,y,y,n,y,y,y,y
332,n,n,y,n,n,n,y,n,n,n,y,y,n,y,y,n,y
333,n,n,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n
334,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
335,y,y,y,n,y,y,y,n,y,y,n,y,n,y,y,y,y
336,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
337,n,n,y,n,y,n,y,y,y,y,y,n,n,n,n,y,y
338,y,y,n,n,y,n,y,y,y,n,y,n,n,y,n,n,y
339,y,y,n,n,y,n,y,n,y,n,y,n,n,y,n,n,y
340,n,n,n,n,n,n,y,n,n,n,y,n,n,n,n,y,y
341,y,n,y,n,y,y,y,n,y,n,y,y,n,n,y,y,y
342,n,n,y,n,y,n,y,n,y,n,y,y,y,n,y,y,n
343,n,n,n,n,y,n,y,y,y,y,y,n,n,n,n,y,y
344,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,n,y
345,n,n,n,n,y,n,y,n,y,n,y,n,n,y,n,n,y
346,n,n,n,n,y,n,y,n,y,n,n,y,n,y,y,y,n
347,n,n,y,n,y,n,y,n,y,n,y,n,y,n,n,y,y
348,y,n,y,n,y,y,y,n,y,y,y,n,n,y,n,n,n
349,y,n,y,n,y,y,y,n,y,n,y,n,n,n,y,y,y
350,n,n,y,n,y,n,y,n,y,y,y,n,n,n,n,y,y
351,y,y,y,n,y,n,y,y,y,n,y,n,n,n,n,y,n
352,n,n,y,n,y,n,y,y,y,y,y,y,n,y,n,y,y
353,y,y,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
354,y,y,n,n,y,n,y,n,y,n,y,y,n,n,n,y,y
355,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
356,y,n,n,n,n,y,y,y,y,y,y,n,n,n,n,y,y
357,y,y,n,n,y,n,y,n,y,n,n,n,n,n,y,n,y
358,y,y,n,n,y,n,y,y,y,n,y,n,n,n,n,n,n
359,n,n,n,n,y,n,y,n,y,n,y,n,n,n,y,n,n
360,y,n,n,y,y,y,y,n,y,y,n,y,n,y,y,n,n
361,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
362,n,n,n,n,y,n,y,n,n,n,n,y,y,y,n,n,n
363,y,n,y,n,y,y,y,n,y,n,y,y,n,y,n,y,y
364,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
365,n,n,n,n,y,n,y,n,y,n,y,y,y,y,n,y,y
366,n,n,n,n,n,n,y,n,n,n,y,y,y,y,n,n,y
367,n,n,n,n,n,n,y,n,y,n,y,n,n,n,n,y,y
368,n,n,y,n,n,n,y,n,y,n,y,y,y,y,n,y,y
369,y,y,y,n,n,n,y,y,y,y,n,n,n,y,n,y,n
370,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,n
371,y,n,n,y,n,n,y,n,y,n,y,y,n,n,n,y,n
372,y,y,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
373,n,n,y,n,y,n,y,n,n,n,y,y,y,y,n,y,y
374,n,n,y,n,y,n,y,y,y,n,y,y,n,y,n,y,y
375,y,y,y,n,y,y,y,y,y,y,y,y,n,y,n,y,y
376,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
377,n,n,y,n,n,n,y,y,y,y,y,n,n,y,n,y,n
378,n,n,y,n,y,n,y,n,y,y,y,y,y,y,y,y,y
379,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
380,y,n,y,n,n,y,y,y,y,n,y,n,n,n,n,y,y
381,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
382,y,y,y,n,y,n,y,n,y,n,n,y,y,y,n,y,y
383,y,y,n,n,y,n,y,y,y,y,y,n,y,n,n,y,y
384,y,y,y,n,y,n,y,n,y,y,y,y,y,n,n,y,y
385,y,y,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
386,y,y,n,n,n,n,y,n,y,n,n,y,n,n,n,y,n
387,y,y,y,n,n,n,y,y,y,y,y,y,n,y,n,y,y
388,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,n,y
